Filename	Strain	Pyruvate_conc	Rep	Light_level	Day	Peak_Integral
200807_HL_7806_P1_Day4_500B	7806	1	1	600	4	3642495.075
200807_HL_7806_P1_Day4_500C	7806	1	1	600	4	3358426.642
200807_HL_7806_P1_Day4_750A	7806	1	1	600	4	4755691.475
200807_HL_7806_P1_Day4_750B	7806	1	1	600	4	4372628.5
200807_HL_7806_P1_Day4_750C	7806	1	1	600	4	4036772.625
200807_HL_7806_P2_Day4_0A	7806	1	2	600	4	525212.4583
200807_HL_7806_P2_Day4_0B	7806	1	2	600	4	510665.55
200807_HL_7806_P2_Day4_0C	7806	1	2	600	4	510932.7083
200807_HL_7806_P2_Day4_500A	7806	1	2	600	4	4312771.25
200807_HL_7806_P2_Day4_500B	7806	1	2	600	4	3975019.808
200807_HL_7806_P2_Day4_500C	7806	1	2	600	4	3687667.375
200807_HL_7806_P3_Day4_0A	7806	1	3	600	4	486890.9583
200807_HL_7806_P3_Day4_0B	7806	1	3	600	4	468013.7583
200807_HL_7806_P3_Day4_0C	7806	1	3	600	4	455510.1
200807_HL_7806_P3_Day4_500A	7806	1	3	600	4	3166089.95
200807_HL_7806_P3_Day4_500B	7806	1	3	600	4	2934568.7
200807_HL_7806_P3_Day4_500C	7806	1	3	600	4	2736507.9
200807_HL_9806_C1_Day4_0A	9806	0	1	600	4	7455084.675
200807_HL_9806_C1_Day4_0B	9806	0	1	600	4	6823692.025
200807_HL_9806_C1_Day4_0C	9806	0	1	600	4	6792430.5
200807_HL_9806_C1_Day4_500A	9806	0	1	600	4	12066132.33
200807_HL_9806_C1_Day4_500B	9806	0	1	600	4	11863977.29
200807_HL_9806_C1_Day4_500C	9806	0	1	600	4	11868888.83
200807_HL_9806_C1_Day4_750A	9806	0	1	600	4	15845514.48
200807_HL_9806_C1_Day4_750B	9806	0	1	600	4	15648468.25
200807_HL_9806_C1_Day4_750C	9806	0	1	600	4	15606986.33
200807_HL_9806_C2_Day4_0A	9806	0	2	600	4	7453064.35
200807_HL_9806_C2_Day4_0B	9806	0	2	600	4	7384216.45
200807_HL_9806_C2_Day4_0C	9806	0	2	600	4	7456219.05
200807_HL_9806_C2_Day4_500A	9806	0	2	600	4	12611148.03
200807_HL_9806_C2_Day4_500B	9806	0	2	600	4	12562796.03
200807_HL_9806_C2_Day4_500C	9806	0	2	600	4	12599785.48
200807_HL_9806_C2_Day4_750A	9806	0	2	600	4	16268258.93
200807_HL_9806_C2_Day4_750B	9806	0	2	600	4	17255116.67
200807_HL_9806_C2_Day4_750C	9806	0	2	600	4	17362468.71
200807_HL_9806_C2_Day4_750D	9806	0	2	600	4	16597187.43
200807_HL_9806_C3_Day4_0A	9806	0	3	600	4	5848988.025
200807_HL_9806_C3_Day4_0B	9806	0	3	600	4	5720534.25
200807_HL_9806_C3_Day4_0C	9806	0	3	600	4	5764563.45
200807_HL_9806_C3_Day4_500A	9806	0	3	600	4	10924661.6
200807_HL_9806_C3_Day4_500B	9806	0	3	600	4	10927280.53
200807_HL_9806_C3_Day4_500C	9806	0	3	600	4	10694439.98
200807_HL_9806_C3_Day4_750A	9806	0	3	600	4	14635571.9
200807_HL_9806_C3_Day4_750B	9806	0	3	600	4	14514567.58
200807_HL_9806_C3_Day4_750C	9806	0	3	600	4	14310325.28
200807_HL_9806_P1_Day4_0A	9806	1	1	600	4	462002.575
200807_HL_9806_P1_Day4_0B	9806	1	1	600	4	426046.225
200807_HL_9806_P1_Day4_0C	9806	1	1	600	4	428081.675
200807_HL_9806_P1_Day4_500A	9806	1	1	600	4	3673052.7
200807_HL_9806_P1_Day4_500B	9806	1	1	600	4	3431676.925
200807_HL_9806_P1_Day4_500C	9806	1	1	600	4	3158139.925
200807_HL_9806_P2_Day4_0A	9806	1	2	600	4	397015.6083
200807_HL_9806_P2_Day4_0B	9806	1	2	600	4	382682.1917
200807_HL_9806_P2_Day4_0C	9806	1	2	600	4	379418.3667
200807_HL_9806_P2_Day4_500A	9806	1	2	600	4	3680179.875
200807_HL_9806_P2_Day4_500B	9806	1	2	600	4	3356121.75
200807_HL_9806_P2_Day4_500C	9806	1	2	600	4	3093625.3
200807_HL_9806_P3_Day4_0A	9806	1	3	600	4	552454.825
200807_HL_9806_P3_Day4_0B	9806	1	3	600	4	555936.55
200807_HL_9806_P3_Day4_0C	9806	1	3	600	4	564719.7167
200807_HL_9806_P3_Day4_500A	9806	1	3	600	4	3915149.475
200807_HL_9806_P3_Day4_500B	9806	1	3	600	4	3654991.875
200807_HL_9806_P3_Day4_500C	9806	1	3	600	4	3371737.175
200807_HL_MediaControl_Day4_0A	media_control	0	1	600	4	7878595.25
200807_HL_MediaControl_Day4_0B	media_control	0	1	600	4	7791620.225
200807_HL_MediaControl_Day4_0C	media_control	0	1	600	4	7779656.5
200807_HL_MediaControl_Day4_500A	media_control	0	1	600	4	13197486.43
200807_HL_MediaControl_Day4_500B	media_control	0	1	600	4	13142822.63
200807_HL_MediaControl_Day4_500C	media_control	0	1	600	4	13192509.71
200807_HL_MediaControl_Day4_750A	media_control	0	1	600	4	17297859.67
200807_HL_MediaControl_Day4_750B	media_control	0	1	600	4	17103624.25
200807_HL_MediaControl_Day4_750C	media_control	0	1	600	4	17153580.38
200807_LL_7806_C1_Day4_0A	7806	0	1	330	4	4647689.25
200807_LL_7806_C1_Day4_0B	7806	0	1	330	4	4582597.475
200807_LL_7806_C1_Day4_0C	7806	0	1	330	4	4559264.7
200807_LL_7806_C1_Day4_500A	7806	0	1	330	4	9809666.8
200807_LL_7806_C1_Day4_500B	7806	0	1	330	4	9684777.25
200807_LL_7806_C1_Day4_500C	7806	0	1	330	4	9652783.65
200807_LL_7806_C1_Day4_750A	7806	0	1	330	4	13219395.15
200807_LL_7806_C1_Day4_750B	7806	0	1	330	4	13063318.65
200807_LL_7806_C1_Day4_750C	7806	0	1	330	4	13069249.43
200807_LL_7806_C2_Day4_0A	7806	0	2	330	4	4702449.975
200807_LL_7806_C2_Day4_0B	7806	0	2	330	4	4609656.85
200807_LL_7806_C2_Day4_0C	7806	0	2	330	4	4607779.65
200807_LL_7806_C2_Day4_500A	7806	0	2	330	4	9753929.125
200807_LL_7806_C2_Day4_500B	7806	0	2	330	4	9677758.75
200807_LL_7806_C2_Day4_500C	7806	0	2	330	4	9661009.45
200807_LL_7806_C2_Day4_750A	7806	0	2	330	4	13235540.35
200807_LL_7806_C2_Day4_750B	7806	0	2	330	4	13031720.65
200807_LL_7806_C2_Day4_750C	7806	0	2	330	4	13067174.65
200807_LL_7806_C3_Day4_0A	7806	0	3	330	4	4629813.575
200807_LL_7806_C3_Day4_0B	7806	0	3	330	4	4615240.5
200807_LL_7806_C3_Day4_0C	7806	0	3	330	4	4608431.225
200807_LL_7806_C3_Day4_500A	7806	0	3	330	4	9563146.4
200807_LL_7806_C3_Day4_500B	7806	0	3	330	4	9520271.925
200807_LL_7806_C3_Day4_500C	7806	0	3	330	4	9470906.625
200807_LL_7806_C3_Day4_750A	7806	0	3	330	4	13304202.9
200807_LL_7806_C3_Day4_750B	7806	0	3	330	4	13189836.46
200807_LL_7806_C3_Day4_750C	7806	0	3	330	4	12985233.21
200807_LL_7806_P1_Day4_0A	7806	1	1	330	4	441622.1583
200807_LL_7806_P1_Day4_0B	7806	1	1	330	4	405422.1583
200807_LL_7806_P1_Day4_0C	7806	1	1	330	4	412081.2
200807_LL_7806_P1_Day4_500A	7806	1	1	330	4	3799516.075
200807_LL_7806_P1_Day4_500B	7806	1	1	330	4	3226813.65
200807_LL_7806_P1_Day4_500C	7806	1	1	330	4	2938439.025
200807_LL_7806_P1_Day4_750A	7806	1	1	330	4	4249043.15
200807_LL_7806_P1_Day4_750B	7806	1	1	330	4	3922502.975
200807_LL_7806_P1_Day4_750C	7806	1	1	330	4	3626047.55
200807_LL_7806_P2_Day4_0A	7806	1	2	330	4	389392.6333
200807_LL_7806_P2_Day4_0B	7806	1	2	330	4	380210.9
200807_LL_7806_P2_Day4_0C	7806	1	2	330	4	382906.9667
200807_LL_7806_P2_Day4_500A	7806	1	2	330	4	3809013.2
200807_LL_7806_P2_Day4_500B	7806	1	2	330	4	3528050.425
200807_LL_7806_P2_Day4_500C	7806	1	2	330	4	3275029.225
200807_LL_7806_P3_Day4_0A	7806	1	3	330	4	459088.55
200807_LL_7806_P3_Day4_0B	7806	1	3	330	4	447179.35
200807_LL_7806_P3_Day4_0C	7806	1	3	330	4	433291.1
200807_LL_7806_P3_Day4_500A	7806	1	3	330	4	3557687
200807_LL_7806_P3_Day4_500B	7806	1	3	330	4	3304968.4
200807_LL_7806_P3_Day4_500C	7806	1	3	330	4	3067663.25
200807_LL_9806_C1_Day4_0A	9806	0	1	330	4	5352830.475
200807_LL_9806_C1_Day4_0B	9806	0	1	330	4	5309803.95
200807_LL_9806_C1_Day4_0C	9806	0	1	330	4	5302931.775
200807_LL_9806_C1_Day4_500A	9806	0	1	330	4	10499438.43
200807_LL_9806_C1_Day4_500B	9806	0	1	330	4	10411364.13
200807_LL_9806_C1_Day4_500C	9806	0	1	330	4	10426140.92
200807_LL_9806_C1_Day4_750A	9806	0	1	330	4	14040751.63
200807_LL_9806_C1_Day4_750B	9806	0	1	330	4	13891641.63
200807_LL_9806_C1_Day4_750C	9806	0	1	330	4	13880203.88
200807_LL_9806_C2_Day4_0A	9806	0	2	330	4	6328658.825
200807_LL_9806_C2_Day4_0B	9806	0	2	330	4	6098982.175
200807_LL_9806_C2_Day4_0C	9806	0	2	330	4	6021194.7
200807_LL_9806_C2_Day4_500A	9806	0	2	330	4	11154577.2
200807_LL_9806_C2_Day4_500B	9806	0	2	330	4	10877006.18
200807_LL_9806_C2_Day4_500C	9806	0	2	330	4	10872564.58
200807_LL_9806_C2_Day4_750A	9806	0	2	330	4	14901062.5
200807_LL_9806_C2_Day4_750B	9806	0	2	330	4	14754178.23
200807_LL_9806_C2_Day4_750C	9806	0	2	330	4	14806258.33
200807_LL_9806_C3_Day4_0A	9806	0	3	330	4	5897337.925
200807_LL_9806_C3_Day4_0B	9806	0	3	330	4	5793711.675
200807_LL_9806_C3_Day4_0C	9806	0	3	330	4	5876645.625
200807_LL_9806_C3_Day4_500A	9806	0	3	330	4	11104884.04
200807_LL_9806_C3_Day4_500B	9806	0	3	330	4	10856586.98
200807_LL_9806_C3_Day4_500C	9806	0	3	330	4	10835592.63
200807_LL_9806_C3_Day4_750A	9806	0	3	330	4	14967680.63
200807_LL_9806_C3_Day4_750B	9806	0	3	330	4	14824188
200807_LL_9806_C3_Day4_750C	9806	0	3	330	4	14683245.4
200807_LL_9806_P1_Day4_0A	9806	1	1	330	4	413262.9917
200807_LL_9806_P1_Day4_0B	9806	1	1	330	4	396913.975
200807_LL_9806_P1_Day4_0C	9806	1	1	330	4	393548.6583
200807_LL_9806_P1_Day4_500A	9806	1	1	330	4	3556066.675
200807_LL_9806_P1_Day4_500B	9806	1	1	330	4	3232651.775
200807_LL_9806_P1_Day4_500C	9806	1	1	330	4	3029011.075
200807_LL_9806_P2_Day4_0A	9806	1	2	330	4	391542.45
200807_LL_9806_P2_Day4_0B	9806	1	2	330	4	377292.8333
200807_LL_9806_P2_Day4_0C	9806	1	2	330	4	378357.2833
200807_LL_9806_P2_Day4_500A	9806	1	2	330	4	3483624.175
200807_LL_9806_P2_Day4_500B	9806	1	2	330	4	3204061.5
200807_LL_9806_P2_Day4_500C	9806	1	2	330	4	2970877.475
200807_LL_9806_P3_Day4_0A	9806	1	3	330	4	457895.625
200807_LL_9806_P3_Day4_0B	9806	1	3	330	4	442809.15
200807_LL_9806_P3_Day4_0C	9806	1	3	330	4	442270.8
200807_LL_9806_P3_Day4_500A	9806	1	3	330	4	3287379.675
200807_LL_9806_P3_Day4_500B	9806	1	3	330	4	3050346.925
200807_LL_9806_P3_Day4_500C	9806	1	3	330	4	2857233.225
200807_LL_MediaControl_Day4_0A	media_control	0	1	330	4	8097960.025
200807_LL_MediaControl_Day4_0B	media_control	0	1	330	4	8009034.925
200807_LL_MediaControl_Day4_0C	media_control	0	1	330	4	8035830.575
200807_LL_MediaControl_Day4_500A	media_control	0	1	330	4	13456330.13
200807_LL_MediaControl_Day4_500B	media_control	0	1	330	4	13508508.15
200807_LL_MediaControl_Day4_500C	media_control	0	1	330	4	13420453.98
200807_LL_MediaControl_Day4_750A	media_control	0	1	330	4	17556586.75
200807_LL_MediaControl_Day4_750B	media_control	0	1	330	4	17410561.48
200807_LL_MediaControl_Day4_750C	media_control	0	1	330	4	17340091.54
200809_HL_7806_C1_Day6_0A	7806	0	1	600	6	5162053.7
200809_HL_7806_C1_Day6_0B	7806	0	1	600	6	5108871.325
200809_HL_7806_C1_Day6_0C	7806	0	1	600	6	5107643.45
200809_HL_7806_C1_Day6_500A	7806	0	1	600	6	11856075.53
200809_HL_7806_C1_Day6_500B	7806	0	1	600	6	11677883.55
200809_HL_7806_C1_Day6_500C	7806	0	1	600	6	11576370.93
200809_HL_7806_C1_Day6_750A	7806	0	1	600	6	13831643.25
200809_HL_7806_C1_Day6_750B	7806	0	1	600	6	13645808.55
200809_HL_7806_C1_Day6_750C	7806	0	1	600	6	13645910.75
200809_HL_7806_C2_Day6_0A	7806	0	2	600	6	5393987.525
200809_HL_7806_C2_Day6_0B	7806	0	2	600	6	5275206.1
200809_HL_7806_C2_Day6_0C	7806	0	2	600	6	5248895.525
200809_HL_7806_C2_Day6_500A	7806	0	2	600	6	12043268.65
200809_HL_7806_C2_Day6_500B	7806	0	2	600	6	11835807.5
200809_HL_7806_C2_Day6_500C	7806	0	2	600	6	11667947.63
200809_HL_7806_C2_Day6_750A	7806	0	2	600	6	14002110.53
200809_HL_7806_C2_Day6_750B	7806	0	2	600	6	13693762.13
200809_HL_7806_C2_Day6_750C	7806	0	2	600	6	13582075.4
200809_HL_7806_C3_Day6_0A	7806	0	3	600	6	4974330.675
200809_HL_7806_C3_Day6_0B	7806	0	3	600	6	4887981.75
200809_HL_7806_C3_Day6_0C	7806	0	3	600	6	4896945.25
200809_HL_7806_C3_Day6_500A	7806	0	3	600	6	11443107
200809_HL_7806_C3_Day6_500B	7806	0	3	600	6	11341248.4
200809_HL_7806_C3_Day6_500C	7806	0	3	600	6	11320218.38
200809_HL_7806_C3_Day6_750A	7806	0	3	600	6	13740802.3
200809_HL_7806_C3_Day6_750B	7806	0	3	600	6	13557461
200809_HL_7806_C3_Day6_750C	7806	0	3	600	6	13762067.63
200809_HL_7806_P1_Day6_0A	7806	1	1	600	6	604922.7917
200809_HL_7806_P1_Day6_0B	7806	1	1	600	6	662283
200809_HL_7806_P1_Day6_0C	7806	1	1	600	6	667828.825
200809_HL_7806_P1_Day6_500A	7806	1	1	600	6	4695549.625
200809_HL_7806_P1_Day6_500B	7806	1	1	600	6	4376257.133
200809_HL_7806_P1_Day6_500C	7806	1	1	600	6	4052442.033
200809_HL_7806_P1_Day6_750A	7806	1	1	600	6	4519013.342
200809_HL_7806_P1_Day6_750B	7806	1	1	600	6	4110752.892
200809_HL_7806_P1_Day6_750C	7806	1	1	600	6	3832709.575
200809_HL_7806_P2_Day6_0A	7806	1	2	600	6	787983.575
200809_HL_7806_P2_Day6_0B	7806	1	2	600	6	748385.4
200809_HL_7806_P2_Day6_0C	7806	1	2	600	6	776394.325
200809_HL_7806_P2_Day6_500A	7806	1	2	600	6	3844439.258
200809_HL_7806_P2_Day6_500B	7806	1	2	600	6	3568782.917
200809_HL_7806_P2_Day6_500C	7806	1	2	600	6	3357703.45
200809_HL_7806_P3_Day6_0A	7806	1	3	600	6	554236.125
200809_HL_7806_P3_Day6_0B	7806	1	3	600	6	521970.25
200809_HL_7806_P3_Day6_0C	7806	1	3	600	6	543852.375
200809_HL_7806_P3_Day6_500A	7806	1	3	600	6	3768588.008
200809_HL_7806_P3_Day6_500B	7806	1	3	600	6	3518163.617
200809_HL_7806_P3_Day6_500C	7806	1	3	600	6	3273534.85
200809_HL_9806_C1_Day6_0A	9806	0	1	600	6	4499935.5
200809_HL_9806_C1_Day6_0B	9806	0	1	600	6	4486153.55
200809_HL_9806_C1_Day6_0C	9806	0	1	600	6	4455509.45
200809_HL_9806_C1_Day6_500A	9806	0	1	600	6	11295861.48
200809_HL_9806_C1_Day6_500B	9806	0	1	600	6	10804281.75
200809_HL_9806_C1_Day6_500C	9806	0	1	600	6	10652803.68
200809_HL_9806_C1_Day6_750A	9806	0	1	600	6	12648595.63
200809_HL_9806_C1_Day6_750B	9806	0	1	600	6	12869211.48
200809_HL_9806_C1_Day6_750C	9806	0	1	600	6	12616671.4
200809_HL_9806_C2_Day6_0A	9806	0	2	600	6	6297138.2
200809_HL_9806_C2_Day6_0B	9806	0	2	600	6	6347748.275
200809_HL_9806_C2_Day6_0C	9806	0	2	600	6	6332800.525
200809_HL_9806_C2_Day6_500A	9806	0	2	600	6	12524814.3
200809_HL_9806_C2_Day6_500B	9806	0	2	600	6	12774829.23
200809_HL_9806_C2_Day6_500C	9806	0	2	600	6	12706064.5
200809_HL_9806_C2_Day6_750A	9806	0	2	600	6	14945227.55
200809_HL_9806_C2_Day6_750B	9806	0	2	600	6	14591597.48
200809_HL_9806_C2_Day6_750C	9806	0	2	600	6	14551897.53
200809_HL_9806_C3_Day6_0A	9806	0	3	600	6	3147861.675
200809_HL_9806_C3_Day6_0B	9806	0	3	600	6	3066955.175
200809_HL_9806_C3_Day6_0C	9806	0	3	600	6	3063557.75
200809_HL_9806_C3_Day6_500A	9806	0	3	600	6	9591355.925
200809_HL_9806_C3_Day6_500B	9806	0	3	600	6	9425775.775
200809_HL_9806_C3_Day6_500C	9806	0	3	600	6	9530737.175
200809_HL_9806_C3_Day6_750A	9806	0	3	600	6	11051037.15
200809_HL_9806_C3_Day6_750B	9806	0	3	600	6	10924147.65
200809_HL_9806_C3_Day6_750C	9806	0	3	600	6	10824881.35
200809_HL_9806_P1_Day6_0A	9806	1	1	600	6	673902.65
200809_HL_9806_P1_Day6_0B	9806	1	1	600	6	618726.425
200809_HL_9806_P1_Day6_0C	9806	1	1	600	6	617703.75
200809_HL_9806_P1_Day6_500A	9806	1	1	600	6	4645575
200809_HL_9806_P1_Day6_500B	9806	1	1	600	6	4458270.175
200809_HL_9806_P1_Day6_500C	9806	1	1	600	6	4230087.2
200809_HL_9806_P2_Day6_0A	9806	1	2	600	6	540169.7083
200809_HL_9806_P2_Day6_0B	9806	1	2	600	6	509752.4417
200809_HL_9806_P2_Day6_0C	9806	1	2	600	6	507745.625
200809_HL_9806_P2_Day6_500A	9806	1	2	600	6	4594992.9
200809_HL_9806_P2_Day6_500B	9806	1	2	600	6	4209350.9
200809_HL_9806_P2_Day6_500C	9806	1	2	600	6	3730464
200809_HL_9806_P3_Day6_0A	9806	1	3	600	6	922846.025
200809_HL_9806_P3_Day6_0B	9806	1	3	600	6	960950.175
200809_HL_9806_P3_Day6_0C	9806	1	3	600	6	968868.775
200809_HL_9806_P3_Day6_500A	9806	1	3	600	6	4289884.925
200809_HL_9806_P3_Day6_500B	9806	1	3	600	6	3982859.575
200809_HL_9806_P3_Day6_500C	9806	1	3	600	6	3724612.575
200809_HL_MediaControl_Day6_0A	media_control	0	1	600	6	11304359.38
200809_HL_MediaControl_Day6_0B	media_control	0	1	600	6	11266181.88
200809_HL_MediaControl_Day6_0C	media_control	0	1	600	6	12900618.5
200809_HL_MediaControl_Day6_0D	media_control	0	1	600	6	11403997.45
200809_HL_MediaControl_Day6_500A	media_control	0	1	600	6	17751892.98
200809_HL_MediaControl_Day6_500B	media_control	0	1	600	6	17684094.68
200809_HL_MediaControl_Day6_500C	media_control	0	1	600	6	18262781.9
200809_HL_MediaControl_Day6_750A	media_control	0	1	600	6	20235215.85
200809_HL_MediaControl_Day6_750B	media_control	0	1	600	6	20233395.6
200809_HL_MediaControl_Day6_750C	media_control	0	1	600	6	20228399.68
200809_LL_7806_C1_Day6_0A	7806	0	1	330	6	4210112.325
200809_LL_7806_C1_Day6_0B	7806	0	1	330	6	4157951
200809_LL_7806_C1_Day6_0C	7806	0	1	330	6	4156842.925
200809_LL_7806_C1_Day6_500A	7806	0	1	330	6	10253621.3
200809_LL_7806_C1_Day6_500B	7806	0	1	330	6	10095506.28
200809_LL_7806_C1_Day6_500C	7806	0	1	330	6	10174530.25
200809_LL_7806_C1_Day6_750A	7806	0	1	330	6	13938616.75
200809_LL_7806_C1_Day6_750B	7806	0	1	330	6	12239161.85
200809_LL_7806_C1_Day6_750C	7806	0	1	330	6	11717063.4
200809_LL_7806_C1_Day6_750D	7806	0	1	330	6	11902405.98
200809_LL_7806_C2_Day6_0A	7806	0	2	330	6	4938953.925
200809_LL_7806_C2_Day6_0B	7806	0	2	330	6	4886829.675
200809_LL_7806_C2_Day6_0C	7806	0	2	330	6	4878514.725
200809_LL_7806_C2_Day6_500A	7806	0	2	330	6	10880345.13
200809_LL_7806_C2_Day6_500B	7806	0	2	330	6	10733777.85
200809_LL_7806_C2_Day6_500C	7806	0	2	330	6	10774054.55
200809_LL_7806_C2_Day6_750A	7806	0	2	330	6	12848356.58
200809_LL_7806_C2_Day6_750B	7806	0	2	330	6	12659656.4
200809_LL_7806_C2_Day6_750C	7806	0	2	330	6	12662268.35
200809_LL_7806_C3_Day6_0A	7806	0	3	330	6	5881837.275
200809_LL_7806_C3_Day6_0B	7806	0	3	330	6	5810494
200809_LL_7806_C3_Day6_0C	7806	0	3	330	6	5788662.3
200809_LL_7806_C3_Day6_500A	7806	0	3	330	6	11853921.1
200809_LL_7806_C3_Day6_500B	7806	0	3	330	6	11768144.35
200809_LL_7806_C3_Day6_500C	7806	0	3	330	6	11687407.68
200809_LL_7806_C3_Day6_750A	7806	0	3	330	6	13619805.2
200809_LL_7806_C3_Day6_750B	7806	0	3	330	6	13394405.1
200809_LL_7806_C3_Day6_750C	7806	0	3	330	6	13431671.5
200809_LL_7806_P1_Day6_0A	7806	1	1	330	6	776721.125
200809_LL_7806_P1_Day6_0B	7806	1	1	330	6	780814.9
200809_LL_7806_P1_Day6_0C	7806	1	1	330	6	770575.175
200809_LL_7806_P1_Day6_500A	7806	1	1	330	6	4469619.9
200809_LL_7806_P1_Day6_500B	7806	1	1	330	6	4188217.35
200809_LL_7806_P1_Day6_500C	7806	1	1	330	6	3864752.3
200809_LL_7806_P2_Day6_0A	7806	1	2	330	6	602630.575
200809_LL_7806_P2_Day6_0B	7806	1	2	330	6	576893.975
200809_LL_7806_P2_Day6_0C	7806	1	2	330	6	576515.65
200809_LL_7806_P2_Day6_500A	7806	1	2	330	6	3595087.25
200809_LL_7806_P2_Day6_500B	7806	1	2	330	6	3248694.433
200809_LL_7806_P2_Day6_500C	7806	1	2	330	6	3220903.05
200809_LL_7806_P2_Day6_500D	7806	1	2	330	6	2884378.05
200809_LL_7806_P3_Day6_0A	7806	1	3	330	6	625347.625
200809_LL_7806_P3_Day6_0B	7806	1	3	330	6	606319.875
200809_LL_7806_P3_Day6_0C	7806	1	3	330	6	630902.275
200809_LL_7806_P3_Day6_500A	7806	1	3	330	6	4808784.925
200809_LL_7806_P3_Day6_500B	7806	1	3	330	6	4402270.95
200809_LL_7806_P3_Day6_500C	7806	1	3	330	6	4111800.15
200809_LL_9806_C1_Day6_0A	9806	0	1	330	6	5689943.85
200809_LL_9806_C1_Day6_0B	9806	0	1	330	6	5619434.125
200809_LL_9806_C1_Day6_0C	9806	0	1	330	6	5583809.15
200809_LL_9806_C1_Day6_500A	9806	0	1	330	6	11530619.05
200809_LL_9806_C1_Day6_500B	9806	0	1	330	6	11476426.93
200809_LL_9806_C1_Day6_500C	9806	0	1	330	6	11385958.65
200809_LL_9806_C1_Day6_750A	9806	0	1	330	6	13336690.55
200809_LL_9806_C1_Day6_750B	9806	0	1	330	6	13228388.68
200809_LL_9806_C1_Day6_750C	9806	0	1	330	6	13174673.5
200809_LL_9806_C2_Day6_0A	9806	0	2	330	6	4545438.05
200809_LL_9806_C2_Day6_0B	9806	0	2	330	6	4464018.158
200809_LL_9806_C2_Day6_0C	9806	0	2	330	6	4474209.958
200809_LL_9806_C2_Day6_500A	9806	0	2	330	6	10525327.5
200809_LL_9806_C2_Day6_500B	9806	0	2	330	6	10457901.35
200809_LL_9806_C2_Day6_500C	9806	0	2	330	6	10460555.43
200809_LL_9806_C2_Day6_750A	9806	0	2	330	6	12256385.68
200809_LL_9806_C2_Day6_750B	9806	0	2	330	6	12070349.6
200809_LL_9806_C2_Day6_750C	9806	0	2	330	6	12103351.95
200809_LL_9806_C3_Day6_0A	9806	0	3	330	6	3794566.883
200809_LL_9806_C3_Day6_0B	9806	0	3	330	6	3926116.833
200809_LL_9806_C3_Day6_0C	9806	0	3	330	6	3910778.45
200809_LL_9806_C3_Day6_500A	9806	0	3	330	6	10332967.58
200809_LL_9806_C3_Day6_500B	9806	0	3	330	6	10340538.28
200809_LL_9806_C3_Day6_500C	9806	0	3	330	6	10309808.98
200809_LL_9806_C3_Day6_750A	9806	0	3	330	6	12410290
200809_LL_9806_C3_Day6_750B	9806	0	3	330	6	12262337.95
200809_LL_9806_C3_Day6_750C	9806	0	3	330	6	12440503.2
200809_LL_9806_P1_Day6_0A	9806	1	1	330	6	560092.825
200809_LL_9806_P1_Day6_0B	9806	1	1	330	6	550197.525
200809_LL_9806_P1_Day6_0C	9806	1	1	330	6	546220.6
200809_LL_9806_P1_Day6_500A	9806	1	1	330	6	4020992.825
200809_LL_9806_P1_Day6_500B	9806	1	1	330	6	3723661.875
200809_LL_9806_P1_Day6_500C	9806	1	1	330	6	3480813.983
200809_LL_9806_P2_Day6_0A	9806	1	2	330	6	576211.225
200809_LL_9806_P2_Day6_0B	9806	1	2	330	6	564775.025
200809_LL_9806_P2_Day6_0C	9806	1	2	330	6	569528.2083
200809_LL_9806_P2_Day6_500A	9806	1	2	330	6	4099407.85
200809_LL_9806_P2_Day6_500B	9806	1	2	330	6	3753382.9
200809_LL_9806_P2_Day6_500C	9806	1	2	330	6	3526433.85
200809_LL_9806_P3_Day6_0A	9806	1	3	330	6	744305.8333
200809_LL_9806_P3_Day6_0B	9806	1	3	330	6	746881.375
200809_LL_9806_P3_Day6_0C	9806	1	3	330	6	753389.5833
200809_LL_9806_P3_Day6_500A	9806	1	3	330	6	3515755.417
200809_LL_9806_P3_Day6_500B	9806	1	3	330	6	3292986.575
200809_LL_9806_P3_Day6_500C	9806	1	3	330	6	3086183.15
200809_LL_MediaControl_Day6_0A	media_control	0	1	330	6	12729647.1
200809_LL_MediaControl_Day6_0B	media_control	0	1	330	6	12727893.75
200809_LL_MediaControl_Day6_0C	media_control	0	1	330	6	12701280.08
200809_LL_MediaControl_Day6_500A	media_control	0	1	330	6	19510001.8
200809_LL_MediaControl_Day6_500B	media_control	0	1	330	6	19421252.88
200809_LL_MediaControl_Day6_500C	media_control	0	1	330	6	19410486.18
200809_LL_MediaControl_Day6_750A	media_control	0	1	330	6	19541917.88
200809_LL_MediaControl_Day6_750B	media_control	0	1	330	6	19388263.1
200809_LL_MediaControl_Day6_750C	media_control	0	1	330	6	19519518.65
200811_HL_7806_C1_Day8_0A	7806	0	1	600	8	3812160.975
200811_HL_7806_C1_Day8_0B	7806	0	1	600	8	3721257.05
200811_HL_7806_C1_Day8_0C	7806	0	1	600	8	3904839.05
200811_HL_7806_C1_Day8_500A	7806	0	1	600	8	11889806.85
200811_HL_7806_C1_Day8_500B	7806	0	1	600	8	11564126.17
200811_HL_7806_C1_Day8_500C	7806	0	1	600	8	11478534.92
200811_HL_7806_C1_Day8_750A	7806	0	1	600	8	13481804.75
200811_HL_7806_C1_Day8_750B	7806	0	1	600	8	13204967.88
200811_HL_7806_C1_Day8_750C	7806	0	1	600	8	13307291.48
200811_HL_7806_C2_Day8_0A	7806	0	2	600	8	3877418.65
